user_id,date_of_first_purchase,purchased_lifetime,chapters_read_first_5_days,searches_first_5_days,questions_answered_first_5_days
am_200220,,false,0,0,0
am_200408,,false,0,0,0
am_187545,,false,0,0,0
am_184691,,false,0,0,0
am_203951,,false,0,0,0
am_202327,,false,0,0,0
am_195862,,false,0,0,0
am_206314,,false,0,0,0
am_186569,,false,0,1,0
am_199906,,false,0,1,0
am_204510,,false,0,0,0
am_204168,,false,0,0,0
am_190714,,false,0,0,0
am_194649,,false,0,0,0
am_194023,,false,0,1,0
am_202871,,false,0,0,0
am_191728,,false,0,0,0
am_189067,,false,0,0,0
am_191303,,false,0,0,0
am_196922,,false,0,0,0
am_203875,,false,0,0,0
am_196226,,false,0,0,0
am_199180,,false,0,0,0
am_202261,,false,0,0,0
am_199275,,false,0,0,0
am_205664,,false,0,0,0
am_197658,2019-10-10,false,0,2,0
am_185580,,false,0,0,0
am_204499,,false,0,5,0
am_206777,,false,0,0,0
am_184663,,false,0,0,0
am_184663,,false,0,0,0
am_189654,,false,0,0,0
am_206025,,false,0,0,0
am_193175,,false,0,0,0
am_202712,,false,0,0,0
am_186477,2019-05-16,false,0,0,0
am_198574,,false,0,0,0
am_207153,,false,0,0,0
am_207644,,false,0,0,0
am_188646,,false,0,0,0
am_204538,,false,0,0,0
am_190299,,false,0,1,0
am_203591,,false,0,0,0
am_192869,,false,0,0,0
am_206133,,false,0,0,0
am_191097,,false,0,0,0
am_198620,,false,0,0,0
am_189198,,false,0,0,0
am_186409,,false,0,0,0
am_203343,2020-02-07,false,0,0,0
am_197373,,false,0,0,0
am_195990,,false,0,0,0
am_194749,,false,0,0,0
am_190430,,false,0,0,0
am_204262,,false,0,0,0
am_186547,,false,0,0,0
am_188466,,false,0,2,0
am_201448,,false,0,0,0
am_200909,,false,0,3,0
am_204685,,false,0,0,0
am_204775,,false,0,0,0
am_188672,,false,0,0,0
am_185104,,false,0,0,0
am_200673,,false,0,0,0
am_200764,,false,0,0,0
am_206118,,false,0,0,0
am_200062,,false,0,0,0
am_185014,,false,0,0,0
am_186979,,false,0,0,0
am_191692,,false,0,0,0
am_196879,,false,0,0,0
am_202859,,false,0,0,0
am_192649,,false,0,0,0
am_202080,,false,0,0,0
am_205368,,false,0,0,0
am_189311,,false,0,0,0
am_194299,,false,0,0,0
am_202675,,false,0,0,0
am_207564,,false,0,0,0
am_185376,,false,0,0,0
am_185954,,false,0,0,0
am_201790,,false,0,0,0
am_201790,,false,0,0,0
am_202004,,false,0,0,0
am_187893,,false,0,0,0
am_201224,,false,0,0,0
am_201107,,false,0,0,0
am_203295,,false,0,0,0
am_207440,,false,0,0,0
am_199192,,false,0,0,0
am_193545,,false,0,0,0
am_197129,,false,0,0,0
am_207531,,false,0,0,0
am_191973,,false,0,0,0
am_203509,,false,0,0,0
am_192911,,false,0,0,0
am_193275,,false,0,1,0
am_197096,,false,0,0,0
am_192311,,false,0,0,0
am_202876,,false,0,0,0
am_192805,,false,0,0,0
am_202801,,false,0,0,0
am_202729,,false,0,0,0
am_204461,,false,0,0,0
am_191311,,false,0,0,0
am_192992,,false,0,0,0
am_204672,,false,0,0,0
am_186941,2019-02-26,false,0,0,0
am_185726,,false,0,0,0
am_190272,,false,0,0,0
am_191091,,false,0,0,0
am_206555,,false,0,0,0
am_205966,,false,0,0,0
am_187747,,false,0,0,0
am_195678,,false,0,0,0
am_184970,,false,0,0,0
am_184961,,false,0,0,0
am_201451,,false,0,0,0
am_196817,,false,0,0,0
am_203869,,false,0,0,0
am_187855,,false,0,0,0
am_207041,,false,0,0,0
am_200907,,false,0,0,0
am_194567,,false,0,0,0
am_199184,,false,0,0,0
am_190939,,false,0,0,0
am_205626,,false,0,0,0
am_186700,,false,0,0,0
am_201870,,false,0,0,0
am_199159,,false,0,0,0
am_186119,,false,0,0,0
am_207701,,false,0,0,0
am_184866,,false,0,0,0
am_207533,,false,0,0,0
am_185173,,false,0,0,0
am_189873,,false,0,0,0
am_190959,,false,0,0,0
am_192606,,false,0,0,0
am_186730,,false,0,0,0
am_201264,,false,0,0,0
am_184846,,false,0,0,0
am_193752,,false,0,0,0
am_187507,,false,0,0,0
am_204585,,false,0,0,0
am_203713,,false,0,0,0
am_188032,,false,0,0,0
am_205816,,false,0,2,0
am_197447,,false,0,0,0
am_203357,,false,0,0,0
am_196857,,false,0,0,0
am_195510,2019-07-24,false,0,0,0
am_198760,,false,0,0,0
am_205273,,false,0,0,0
am_206570,,false,0,0,0
am_197885,,false,0,0,0
am_207280,,false,0,0,0
am_204296,,false,0,0,0
am_201414,,false,0,0,0
am_189037,,false,0,0,0
am_206405,,false,0,0,0
am_195051,,false,0,0,0
am_203169,,false,0,0,0
am_185865,,false,0,0,0
am_197547,,false,0,0,0
am_202158,,false,0,0,0
am_204832,,false,0,1,0
am_195563,,false,0,0,0
am_195353,,false,0,0,0
am_206609,,false,0,0,0
am_199915,,false,0,0,0
am_207411,,false,0,0,0
am_186464,,false,0,0,0
am_190568,,false,0,0,0
am_186651,,false,0,1,0
am_187936,,false,0,0,0
am_195967,,false,0,0,0
am_199269,,false,0,0,0
am_206278,,false,0,0,0
am_190678,,false,0,0,0
am_191540,,false,0,0,0
am_190406,,false,0,0,0
am_190378,,false,0,0,0
am_205938,,false,0,0,0
am_203575,,false,0,0,0
am_198938,,false,0,0,0
am_195327,,false,0,0,0
am_195327,,false,0,0,0
am_207588,,false,0,0,0
am_206052,,false,0,1,0
am_187263,,false,0,0,0
am_191007,,false,0,0,0
am_197621,,false,0,0,0
am_204403,,false,0,0,0
am_204838,,false,0,0,0
am_191714,,false,0,0,0
am_199518,,false,0,0,0
am_199518,,false,0,0,0
am_189318,,false,0,0,0
am_198517,,false,0,0,0
am_190807,,false,0,0,0
am_184616,,false,0,0,0
am_206486,,false,0,0,0
am_206248,,false,0,0,0
am_198127,,false,0,0,0
am_195357,,false,0,0,0
am_203196,,false,0,0,0
am_207139,2019-12-18,false,0,0,0
am_207434,,false,0,0,0
am_201155,,false,0,1,0
am_207370,,false,0,0,0
am_188462,,false,0,0,0
am_206878,,false,0,0,0
am_198410,,false,0,0,0
am_205985,,false,0,0,0
am_204231,,false,0,0,0
am_204622,,false,0,0,0
am_189076,,false,0,0,0
am_206338,,false,0,0,0
am_199912,,false,0,0,0
am_201589,,false,0,0,0
am_186353,,false,0,0,0
am_199923,,false,0,0,0
am_205803,,false,0,0,0
am_190423,,false,0,0,0
am_204771,,false,0,0,0
am_202881,,false,0,0,0
am_197561,,false,0,0,0
am_206806,,false,0,0,0
am_188130,,false,0,0,0
am_201950,,false,0,0,0
am_203868,,false,0,0,0
am_192999,,false,0,0,0
am_193419,,false,0,0,0
am_185207,,false,0,0,0
am_203735,,false,0,0,0
am_196720,,false,0,0,0
am_199359,,false,0,0,0
am_202509,,false,0,0,0
am_198026,,false,0,0,0
am_197039,,false,0,0,0
am_192673,,false,0,0,0
am_195522,,false,0,0,0
am_199725,,false,0,0,0
am_186162,,false,0,0,0
am_201556,,false,0,0,0
am_204295,,false,0,0,0
am_204295,,false,0,0,0
am_188993,,false,0,0,0
am_187206,,false,0,0,0
am_195839,,false,0,0,0
am_200521,,false,0,0,0
am_200808,,false,0,0,0
am_201130,,false,0,0,0
am_198611,,false,0,0,0
am_192045,,false,0,0,0
am_193418,,false,0,0,0
am_205544,,false,0,0,0
am_186938,,false,0,0,0
am_199624,,false,0,0,0
am_202582,,false,0,0,0
am_194906,,false,0,0,0
am_204648,,false,0,0,0
am_188560,,false,0,0,0
am_188560,,false,0,0,0
am_200885,,false,0,0,0
am_188013,,false,0,0,0
am_194048,,false,0,0,0
am_201763,,false,0,0,0
am_185590,,false,0,0,0
am_194259,,false,0,0,0
am_184551,,false,0,0,0
am_196844,,false,0,0,0
am_188267,,false,0,0,0
am_204847,,false,0,0,0
am_195002,,false,0,0,0
am_204579,,false,0,0,0
am_202683,,false,0,0,0
am_193244,2019-06-23,false,0,0,0
am_207417,,false,0,0,0
am_207518,,false,0,2,0
am_192666,,false,0,0,0
am_196826,,false,0,0,0
am_204991,,false,0,0,0
am_206908,,false,0,0,0
am_207647,,false,0,0,0
am_199226,,false,0,0,0
am_199357,,false,0,0,0
am_197696,,false,0,0,0
am_187465,,false,0,0,0
am_198507,,false,0,0,0
am_204964,,false,0,0,0
am_197894,,false,0,0,0
am_205696,,false,0,0,0
am_196800,,false,0,0,0
am_185194,,false,0,0,0
am_194420,,false,0,1,0
am_203226,,false,0,0,0
am_185384,,false,0,0,0
am_190183,,false,0,0,0
am_205214,,false,0,0,0
am_195667,,false,0,0,0
am_202850,,false,0,0,0
am_203477,,false,0,0,0
am_203719,,false,0,0,0
am_185257,,false,0,0,0
am_202910,,false,0,0,0
am_207064,,false,0,0,0
am_205714,,false,0,2,0
am_186210,,false,0,0,0
am_203438,,false,0,0,0
am_203260,,false,0,0,0
am_189580,,false,0,0,0
am_188098,,false,0,0,0
am_185408,,false,0,0,0
am_203372,,false,0,0,0
am_198813,,false,0,0,0
am_199951,,false,0,0,0
am_185850,,false,0,0,0
am_201757,,false,0,0,0
am_206697,,false,0,2,0
am_197172,,false,0,0,0
am_204808,,false,0,0,0
am_184733,,false,0,0,0
am_203363,,false,0,0,0
am_197392,,false,0,0,0
am_194919,,false,0,0,0
am_193702,,false,0,0,0
am_189723,,false,0,0,0
am_197320,,false,0,0,0
am_198719,,false,0,0,0
am_198719,,false,0,0,0
am_207199,2020-01-10,false,0,0,0
am_200185,,false,0,0,0
am_195577,,false,0,0,0
am_204413,,false,0,0,0
am_204673,,false,0,0,0
am_206765,,false,0,0,0
am_185086,,false,0,0,0
am_201621,,false,0,0,0
am_202524,,false,0,0,0
am_185355,,false,0,1,0
am_189650,,false,0,0,0
am_195955,,false,0,0,0
am_194595,,false,0,0,0
am_192346,,false,0,0,0
am_190537,,false,0,0,0
am_184760,,false,0,0,0
am_205768,,false,0,0,0
am_202121,,false,0,0,0
am_198923,,false,0,0,0
am_187187,,false,0,0,0
am_200059,,false,0,0,0
am_201703,,false,0,0,0
am_187121,,false,0,0,0
am_202028,,false,0,0,0
am_199233,,false,0,0,0
am_191796,,false,0,0,0
am_190384,,false,0,0,0
am_192154,,false,0,0,0
am_199209,,false,0,0,0
am_207362,,false,0,0,0
am_203891,,false,0,0,0
am_204082,,false,0,0,0
am_201947,,false,0,0,0
am_190887,,false,0,0,0
am_193493,,false,0,0,0
am_205202,,false,0,1,0
am_197649,,false,0,0,0
am_188119,,false,0,0,0
am_192367,,false,0,3,0
am_191603,2019-05-13,false,0,0,0
am_186363,,false,0,0,0
am_186363,,false,0,0,0
am_206992,,false,0,0,0
am_200347,,false,0,0,0
am_192941,,false,0,0,0
am_197714,,false,0,0,0
am_202068,,false,0,0,0
am_190454,,false,0,0,0
am_189115,,false,0,0,0
am_198696,2019-09-23,false,0,0,0
am_202596,2019-11-24,false,0,0,0
am_204213,,false,0,0,0
am_190368,,false,0,0,0
am_185313,,false,0,0,0
am_188281,,false,0,0,0
am_207220,,false,0,0,0
am_189224,,false,0,0,0
am_189069,,false,0,3,0
am_193807,,false,0,0,0
am_193807,,false,0,0,0
am_199010,,false,0,0,0
am_186392,,false,0,0,0
am_197804,,false,0,0,0
am_207637,,false,0,0,0
am_204611,,false,0,0,0
am_185322,,false,0,0,0
am_204052,,false,0,0,0
am_202607,,false,0,0,0
am_200327,,false,0,0,0
am_184653,,false,0,0,0
am_203099,,false,0,0,0
am_189178,,false,0,0,0
am_192124,,false,0,0,0
am_198874,,false,0,0,0
am_189813,,false,0,0,0
am_198234,,false,0,0,0
am_190277,,false,0,0,0
am_200524,,false,0,0,0
am_202888,,false,0,0,0
am_204432,,false,0,0,0
am_194027,,false,0,0,0
am_199962,,false,0,0,0
am_185745,2019-11-24,false,0,0,0
am_189329,,false,0,0,0
am_187608,,false,0,0,0
am_204176,,false,0,0,0
am_190875,,false,0,0,0
am_188923,,false,0,0,0
am_185449,,false,0,0,0
am_198093,,false,0,0,0
am_196662,,false,0,0,0
am_196668,,false,0,0,0
am_196668,,false,0,0,0
am_201739,,false,0,0,0
am_198758,,false,0,0,0
am_206215,,false,0,0,0
am_206215,,false,0,0,0
am_199955,,false,0,0,0
am_200436,,false,0,0,0
am_206934,,false,0,0,0
am_204226,,false,0,0,0
am_198131,,false,0,0,0
am_188951,,false,0,0,0
am_196933,,false,0,0,0
am_188522,2019-04-20,false,0,0,0
am_193636,,false,0,0,0
am_193636,,false,0,0,0
am_199817,,false,0,0,0
am_187198,,false,0,0,0
am_194130,,false,0,0,0
am_207578,,false,0,0,0
am_206392,,false,0,0,0
am_206191,,false,0,0,0
am_201010,,false,0,0,0
am_203638,,false,0,0,0
am_206425,,false,0,0,0
am_185579,,false,0,0,0
am_194075,,false,0,0,0
am_190355,,false,0,2,0
am_187818,,false,0,3,0
am_187818,,false,0,3,0
am_197851,,false,0,3,0
am_203721,,false,0,5,0
am_185783,,false,0,0,0
am_198932,,false,0,0,0
am_204567,,false,0,0,0
am_204374,,false,0,0,0
am_198796,,false,0,0,0
am_191532,,false,0,0,0
am_205404,,false,0,0,0
am_186515,,false,0,0,0
am_198833,,false,0,0,0
am_187184,2019-10-27,false,0,0,0
am_201941,,false,0,0,0
am_190610,2019-04-15,false,0,1,0
am_205424,,false,0,2,0
am_206945,,false,0,0,0
am_206567,,false,0,0,0
am_184528,,false,0,0,0
am_198263,,false,0,0,0
am_205763,,false,0,0,0
am_191090,,false,0,0,0
am_188458,,false,0,0,0
am_188458,,false,0,0,0
am_186694,,false,0,0,0
am_196087,,false,0,0,0
am_200206,,false,0,0,0
am_185530,,false,0,0,0
am_196456,,false,0,0,0
am_194964,,false,0,0,0
am_197946,,false,0,0,0
am_202037,,false,0,0,0
am_194643,,false,0,1,0
am_199507,,false,0,0,0
am_191556,,false,0,0,0
am_207397,,false,0,0,0
am_196708,,false,0,0,0
am_196708,,false,0,0,0
am_204839,,false,0,0,0
am_196358,,false,0,0,0
am_198700,,false,0,0,0
am_193695,,false,0,0,0
am_206270,,false,0,0,0
am_200518,,false,0,0,0
am_192585,,false,0,0,0
am_201462,,false,0,0,0
am_206892,,false,0,0,0
am_189593,,false,0,0,0
am_201423,,false,0,1,0
am_203770,,false,0,0,0
am_201060,,false,0,0,0
am_192592,,false,0,5,0
am_205255,,false,0,0,0
am_206820,,false,0,0,0
am_187152,,false,0,0,0
am_187152,,false,0,0,0
am_185709,,false,0,0,0
am_201975,,false,0,0,0
am_194905,,false,0,0,0
am_203845,,false,0,0,0
am_203845,,false,0,0,0
am_200757,,false,0,0,0
am_200584,,false,0,0,0
am_205198,,false,0,0,0
am_201957,,false,0,0,0
am_201061,,false,0,0,0
am_188402,,false,0,0,0
am_193359,,false,0,0,0
am_206464,,false,0,1,0
am_206596,,false,0,0,0
am_190857,,false,0,0,0
am_201606,,false,0,0,0
am_205896,,false,0,0,0
am_199925,,false,0,0,0
am_205724,,false,0,0,0
am_194161,,false,0,0,0
am_190825,,false,0,0,0
am_206603,,false,0,0,0
am_202977,,false,0,0,0
am_206903,,false,0,3,0
am_198913,,false,0,0,0
am_203112,,false,0,0,0
am_206675,,false,0,0,0
am_193000,,false,0,0,0
am_186554,,false,0,0,0
am_206210,,false,0,0,0
am_202408,,false,0,0,0
am_201380,,false,0,0,0
am_192433,,false,0,0,0
am_195178,,false,0,0,0
am_202769,,false,0,0,0
am_200216,,false,0,0,0
am_203684,,false,0,0,0
am_190988,,false,0,0,0
am_204449,,false,0,0,0
am_191096,,false,0,0,0
am_205788,,false,0,0,0
am_200441,,false,0,0,0
am_205429,,false,0,0,0
am_198635,,false,0,0,0
am_201192,,false,0,0,0
am_187407,,false,0,0,0
am_185863,,false,0,0,0
am_187860,,false,0,0,0
am_204394,,false,0,0,0
am_206709,,false,0,0,0
am_207217,,false,0,0,0
am_188687,,false,0,0,0
am_201911,,false,0,0,0
am_194073,,false,0,0,0
am_193798,,false,0,0,0
am_201601,,false,0,0,0
am_186231,,false,0,0,0
am_197046,,false,0,0,0
am_202322,,false,0,0,0
am_205483,,false,0,0,0
am_188763,,false,0,0,0
am_192971,,false,0,0,0
am_184920,,false,0,0,0
am_207721,,false,0,0,0
am_190042,,false,0,0,0
am_203760,,false,0,0,0
am_206351,,false,0,0,0
am_201664,,false,0,0,0
am_195672,,false,0,0,0
am_198277,,false,0,0,0
am_205411,,false,0,0,0
am_191265,,false,0,0,0
am_190897,,false,0,0,0
am_194454,,false,0,0,0
am_187059,,false,0,0,0
am_187059,,false,0,0,0
am_200301,,false,0,0,0
am_201278,,false,0,0,0
am_188865,,false,0,0,0
am_200297,,false,0,0,0
am_192161,,false,0,0,0
am_206389,,false,0,0,0
am_204736,,false,0,0,0
am_185640,,false,0,0,0
am_200828,,false,0,0,0
am_199954,,false,0,0,0
am_200756,,false,0,0,0
am_190297,2019-04-10,false,0,0,0
am_201420,2019-11-02,false,0,0,0
am_186076,,false,0,0,0
am_201819,,false,0,0,0
am_190434,,false,0,0,0
am_188331,,false,0,0,0
am_195477,,false,0,0,0
am_202220,,false,0,0,0
am_202424,,false,0,0,0
am_190216,,false,0,0,0
am_200286,,false,0,0,0
am_190697,,false,0,3,0
am_200853,,false,0,0,0
am_200460,,false,0,0,0
am_200124,,false,0,0,0
am_206151,,false,0,0,0
am_185909,2019-11-24,false,0,0,0
am_199768,,false,0,0,0
am_201655,,false,0,0,0
am_200109,,false,0,0,0
am_198171,,false,0,0,0
am_207683,,false,0,0,0
am_198679,,false,0,0,0
am_204041,,false,0,0,0
am_200615,,false,0,0,0
am_198242,,false,0,0,0
am_185391,,false,0,0,0
am_207505,,false,0,0,0
am_195884,,false,0,0,0
am_187317,,false,0,0,0
am_207074,,false,0,0,0
am_198045,,false,0,0,0
am_197464,,false,0,0,0
am_199472,,false,0,0,0
am_198723,,false,0,0,0
am_198655,,false,0,0,0
am_204104,,false,0,0,0
am_197555,,false,0,0,0
am_207596,,false,0,0,0
am_186182,,false,0,0,0
am_199638,,false,0,0,0
am_194092,,false,0,0,0
am_188719,,false,0,0,0
am_202590,,false,0,0,0
am_200704,,false,0,0,0
am_205436,,false,0,0,0
am_205332,,false,0,0,0
am_192291,2019-09-16,false,0,0,0
am_184607,,false,0,0,0
am_201090,,false,0,0,0
am_186831,,false,0,0,0
am_186831,,false,0,0,0
am_188783,,false,0,0,0
am_207480,,false,0,2,0
am_203390,,false,0,0,0
am_205376,,false,0,0,0
am_196669,,false,0,0,0
am_199355,,false,0,0,0
am_194908,,false,0,0,0
am_204620,,false,0,0,0
am_198345,,false,0,0,0
am_188326,,false,0,0,0
am_195050,,false,0,0,0
am_204028,,false,0,0,0
am_207273,,false,0,0,0
am_185511,,false,0,0,0
am_185214,,false,0,0,0
am_188964,,false,0,0,0
am_189220,,false,0,0,0
am_199450,,false,0,0,0
am_185675,,false,0,0,0
am_205981,,false,0,0,0
am_190240,,false,0,0,0
am_194831,,false,0,0,0
am_190699,,false,0,0,0
am_190481,,false,0,0,0
am_198745,,false,0,0,0
am_196448,,false,0,0,0
am_200007,,false,0,0,0
am_202470,,false,0,0,0
am_198201,,false,0,0,0
am_194264,,false,0,0,0
am_206145,,false,0,0,0
am_203193,,false,0,0,0
am_207072,,false,0,0,0
am_196615,,false,0,0,0
am_204442,,false,0,0,0
am_184762,,false,0,0,0
am_199734,,false,0,0,0
am_203479,,false,0,0,0
am_191375,,false,0,0,0
am_198851,,false,0,0,0
am_195780,,false,0,0,0
am_192486,,false,0,0,0
am_191174,,false,0,0,0
am_204933,,false,0,8,0
am_199909,,false,0,0,0
am_196797,,false,0,0,0
am_202885,,false,0,0,0
am_190740,,false,0,0,0
am_205344,,false,0,0,0
am_205903,,false,0,0,0
am_201920,,false,0,0,0
am_190958,,false,0,0,0
am_187762,,false,0,0,0
am_200087,,false,0,0,0
am_187087,,false,0,0,0
am_191193,,false,0,0,0
am_201701,,false,0,0,0
am_192608,,false,0,0,0
am_207579,,false,0,0,0
am_203315,,false,0,0,0
am_184907,,false,0,0,0
am_193893,,false,0,0,0
am_196628,,false,0,0,0
am_184985,,false,0,0,0
am_200154,,false,0,0,0
am_192321,,false,0,1,0
am_185728,,false,0,0,0
am_193252,,false,0,0,0
am_196076,,false,0,0,0
am_202810,,false,0,0,0
am_201210,,false,0,0,0
am_202226,,false,0,0,0
am_205049,,false,0,0,0
am_199075,,false,0,0,0
am_204455,,false,0,0,0
am_201850,,false,0,0,0
am_202693,,false,0,0,0
am_194506,,false,0,0,0
am_203855,,false,0,0,0
am_197708,,false,0,0,0
am_196986,,false,0,0,0
am_185126,,false,0,0,0
am_207747,,false,0,0,0
am_201607,,false,0,0,0
am_196106,,false,0,0,0
am_201290,,false,0,0,0
am_186438,,false,0,2,0
am_191591,,false,0,1,0
am_190575,,false,0,0,0
am_199517,,false,0,0,0
am_184601,,false,0,0,0
am_199767,,false,0,0,0
am_190399,,false,0,0,0
am_191167,,false,0,0,0
am_207729,,false,0,0,0
am_196663,,false,0,0,0
am_198352,,false,0,0,0
am_185510,,false,0,0,0
am_198841,,false,0,0,0
am_188733,,false,0,0,0
am_199136,,false,0,0,0
am_184727,,false,0,0,0
am_188674,,false,0,0,0
am_205252,,false,0,0,0
am_188110,,false,0,0,0
am_186608,,false,0,0,0
am_202929,,false,0,0,0
am_184625,,false,0,0,0
am_206922,,false,0,0,0
am_202072,,false,0,0,0
am_202215,,false,0,0,0
am_204937,,false,0,0,0
am_206942,,false,0,0,0
am_194738,,false,0,0,0
am_197956,,false,0,0,0
am_203062,,false,0,0,0
am_190457,,false,0,0,0
am_185790,,false,0,0,0
am_198498,,false,0,0,0
am_193697,,false,0,0,0
am_204382,,false,0,0,0
am_185946,,false,0,0,0
am_203683,,false,0,0,0
am_201301,,false,0,0,0
am_205350,,false,0,0,0
am_204229,,false,0,0,0
am_202508,,false,0,0,0
am_201490,,false,0,0,0
am_205865,,false,0,0,0
am_190352,,false,0,0,0
am_193880,,false,0,0,0
am_207491,,false,0,0,0
am_206150,,false,0,0,0
am_194596,,false,0,0,0
am_205923,,false,0,0,0
am_188238,,false,0,0,0
am_199069,,false,0,0,0
am_189166,,false,0,0,0
am_198865,,false,0,0,0
am_185707,,false,0,1,0
am_192567,,false,0,0,0
am_193314,,false,0,0,0
am_191143,,false,0,0,0
am_190817,,false,0,0,0
am_190435,,false,0,0,0
am_191622,,false,0,0,0
am_192112,,false,0,0,0
am_196367,,false,0,0,0
am_189893,,false,0,0,0
am_198770,,false,0,0,0
am_197767,,false,0,0,0
am_197767,,false,0,0,0
am_204769,,false,0,0,0
am_207536,,false,0,0,0
am_202076,,false,0,0,0
am_207406,,false,0,0,0
am_188592,,false,0,0,0
am_192596,,false,0,0,0
am_206954,,false,0,0,0
am_194424,,false,0,0,0
am_203421,,false,0,0,0
am_187101,,false,0,0,0
am_185970,,false,0,2,0
am_187468,,false,0,0,0
am_191279,,false,0,0,0
am_192953,,false,0,0,0
am_186916,,false,0,0,0
am_199981,,false,0,0,0
am_191756,,false,0,0,0
am_185593,,false,0,1,0
am_185397,,false,0,0,0
am_204143,,false,0,0,0
am_203521,,false,0,0,0
am_203472,,false,0,0,0
am_204704,,false,0,0,0
am_186496,,false,0,0,0
am_194146,,false,0,0,0
am_201651,,false,0,0,0
am_191198,,false,0,0,0
am_184580,,false,0,0,0
am_191156,,false,0,0,0
am_206574,,false,0,2,0
am_207291,,false,0,0,0
am_200513,,false,0,0,0
am_188907,,false,0,0,0
am_186525,,false,0,0,0
am_200186,,false,0,0,0
am_203952,,false,0,0,0
am_192993,,false,0,0,0
am_187599,,false,0,0,0
am_198522,,false,0,0,0
am_201018,,false,0,0,0
am_185333,2019-04-01,false,0,1,0
am_205040,,false,0,0,0
am_194717,,false,0,0,0
am_194717,,false,0,0,0
am_201156,,false,0,0,0
am_202996,,false,0,0,0
am_199240,,false,0,0,0
am_202507,,false,0,0,0
am_207437,,false,0,0,0
am_186320,,false,0,0,0
am_202104,,false,0,0,0
am_203792,,false,0,1,0
am_187750,,false,0,0,0
am_191483,,false,0,0,0
am_190336,,false,0,0,0
am_191021,,false,0,0,0
am_190261,,false,0,0,0
am_204389,,false,0,0,0
am_194029,,false,0,0,0
am_198096,,false,0,0,0
am_205152,,false,0,0,0
am_190177,,false,0,0,0
am_196577,,false,0,0,0
am_203318,,false,0,0,0
am_202497,,false,0,0,0
am_197187,,false,0,0,0
am_205177,,false,0,0,0
am_190951,,false,0,0,0
am_196042,,false,0,0,0
am_202275,,false,0,0,0
am_199205,,false,0,0,0
am_189350,,false,0,0,0
am_203288,,false,0,0,0
am_200001,,false,0,0,0
am_191969,2019-05-26,false,0,0,0
am_205173,,false,0,0,0
am_205718,,false,0,0,0
am_203798,,false,0,0,0
am_201643,,false,0,0,0
am_196801,,false,0,0,0
am_186058,,false,0,0,0
am_196721,,false,0,0,0
am_190280,,false,0,0,0
am_203581,,false,0,0,0
am_203276,,false,0,0,0
am_184752,,false,0,0,0
am_194795,,false,0,0,0
am_202676,,false,0,0,0
am_204030,,false,0,0,0
am_185055,,false,0,0,0
am_198503,,false,0,0,0
am_198632,,false,0,0,0
am_203217,,false,0,0,0
am_187405,,false,0,2,0
am_203465,,false,0,0,0
am_206175,,false,0,0,0
am_186724,,false,0,0,0
am_207282,,false,0,0,0
am_207211,,false,0,0,0
am_196819,,false,0,0,0
am_188660,,false,0,0,0
am_202995,,false,0,0,0
am_184934,,false,0,1,0
am_187785,,false,0,2,0
am_188232,,false,0,0,0
am_207158,,false,0,0,0
am_202230,,false,0,0,0
am_196981,,false,0,0,0
am_202970,,false,0,0,0
am_197222,,false,0,0,0
am_195111,,false,0,0,0
am_185929,,false,0,0,0
am_205469,,false,0,0,0
am_204053,,false,0,0,0
am_201723,,false,0,0,0
am_190656,,false,0,0,0
am_205828,,false,0,0,0
am_203932,,false,0,0,0
am_201821,,false,0,0,0
am_197099,,false,0,0,0
am_204320,,false,0,0,0
am_202317,,false,0,0,0
am_203202,,false,0,0,0
am_204681,,false,0,0,0
am_196862,,false,0,0,0
am_205725,,false,0,0,0
am_204926,,false,0,0,0
am_197588,,false,0,0,0
am_203773,,false,0,0,0
am_203448,,false,0,0,0
am_196812,,false,0,0,0
am_196664,,false,0,0,0
am_190805,,false,0,0,0
am_184717,2019-04-24,false,0,0,0
am_206483,,false,0,0,0
am_205542,,false,0,0,0
am_198424,,false,0,0,0
am_188332,,false,0,0,0
am_190838,,false,0,0,0
am_202697,,false,0,0,0
am_201430,,false,0,0,0
am_204357,,false,0,0,0
am_200377,,false,0,0,0
am_203213,,false,0,0,0
am_207284,,false,0,0,0
am_207284,,false,0,0,0
am_185340,,false,0,0,0
am_201809,,false,0,0,0
am_195845,,false,0,0,0
am_207603,,false,0,0,0
am_186994,,false,0,0,0
am_207707,,false,0,0,0
am_189462,,false,0,0,0
am_189462,,false,0,0,0
am_207471,,false,0,0,0
am_203859,,false,0,0,0
am_200944,,false,0,0,0
am_199186,,false,0,0,0
am_206853,,false,0,0,0
am_186359,,false,0,0,0
am_205371,,false,0,0,0
am_198721,,false,0,0,0
am_204417,,false,0,0,0
am_185847,,false,0,0,0
am_191581,,false,0,0,0
am_192806,,false,0,0,0
am_201636,,false,0,0,0
am_194390,,false,0,0,0
am_190729,,false,0,0,0
am_190729,,false,0,0,0
am_200606,,false,0,0,0
am_202788,,false,0,0,0
am_202342,,false,0,0,0
am_201527,,false,0,0,0
am_190750,,false,0,3,0
am_190231,,false,0,0,0
am_205674,,false,0,0,0
am_197871,,false,0,0,0
am_202639,,false,0,0,0
am_204551,,false,0,0,0
am_206408,,false,0,0,0
am_191857,,false,0,0,0
am_201631,,false,0,0,0
am_203780,,false,0,0,0
am_195289,,false,0,0,0
am_195917,,false,0,0,0
am_204316,,false,0,0,0
